4138,1437.8834,0,50.8611,-61.2661,1.8824,-1.6505,-0.9048,307.5596,1.0226
4139,1441.7489,0,50.8611,-43.7285,1.4154,-0.9767,-1.024,311.0007,1.021
4140,1436.3191,0,50.8611,-51.04,1.2885,-1.0016,-0.8104,317.0901,1.0226
4141,1445.3835,0,50.8611,-52.9954,1.1664,-0.9275,-0.7032,323.1945,1.0226
4142,1448.8194,0,50.8611,-47.8494,1.1052,-0.8195,-0.7413,329.2963,1.0226
4143,1445.1757,0,50.8611,-41.7927,1.3883,-0.9151,-1.0395,335.3981,1.0226
4144,1446.7593,0,50.8611,-44.1902,0.9942,-0.6928,-0.7131,341.5008,1.0226
4145,1443.33,0,50.8611,-45.5409,1.2427,-0.8749,-0.876,348.0211,1.0226
4146,1448.8194,0,50.8611,-60.9225,0.9666,-0.8347,-0.4712,354.1229,1.0226
4147,1435.8605,0,50.8611,-39.5238,1.0018,-0.6373,-0.7695,0.2247,1.0226
4148,1432.4795,0,50.8611,-35.4694,1.2694,-0.7295,-1.031,6.3265,1.0226
4149,1431.5753,0,50.8611,-36.156,1.1631,-0.6775,-0.9359,12.4283,1.0226
4150,1406.6868,0,50.8611,-4.8422,1.4083,-0.066,-1.3914,18.5432,1.0317
4151,1413.2239,0,50.8611,-42.3212,0.9967,-0.6713,-0.7349,24.645,1.0226
4152,1408.6314,0,50.8611,-20.2861,0.9021,-0.3001,-0.8455,30.7494,1.0226
4153,1387.6857,0,50.8611,2.3982,1.0132,-0.0774,-0.6554,36.8644,1.0226
4154,1380.9652,0,50.8611,46.3215,1.7631,0.6799,-0.4579,42.9617,1.0137
4155,1363.4672,0,50.8611,-32.7753,0.3153,-0.2493,-0.1694,49.0531,1.021
4156,1371.2324,0,50.8611,10.3407,0.6834,0.123,-0.6722,55.1427,1.0226
4157,1343.4414,0,50.8611,25.8047,0.3048,0.0483,-0.2639,61.6525,1.0226
4158,1335.5646,0,50.8611,-35.7743,0.7045,-0.4116,-0.5714,67.7419,1.0226
4159,1319.3789,0,50.8611,-51.538,1.0843,-0.8472,-0.675,73.8437,1.0226
4160,1300.5994,0,50.8611,-47.6998,0.697,-0.5134,-0.4706,79.9455,1.0226
4161,1285.7854,0,50.8611,-50.0408,1.0721,-0.8223,-0.6877,86.0473,1.0226
4162,1271.4738,0,50.8611,-49.2609,0.5374,-0.4054,-0.3514,92.1491,1.0226
4163,1256.7858,0,50.8611,-49.2408,0.7397,-0.5598,-0.4833,98.2508,1.0226
4164,1245.9927,0,50.8611,-54.5035,0.7548,-0.6124,-0.4395,104.3658,1.0226
4165,1234.2259,0,50.8611,-56.0099,0.8116,-0.6678,-0.4579,110.4702,1.0226
4166,1223.4876,0,50.8611,-56.9625,0.7712,-0.6464,-0.4205,116.5596,1.0137
4167,1218.7525,0,50.8611,-78.5617,0.5846,-0.5723,-0.1153,122.677,1.0226
4168,1214.0538,0,50.8611,-61.4345,0.7675,-0.6741,-0.3669,128.7762,1.0226
4169,1206.6899,0,50.8611,-64.6297,0.8049,-0.7267,-0.3451,135.2713,1.0226
4170,1198.4626,0,50.8611,-54.9724,0.8621,-0.7018,-0.4988,141.3609,1.0226
4171,1208.5974,0,50.8611,-71.5988,0.795,-0.7544,-0.2506,147.4628,1.0226
4172,1203.3442,0,50.8611,-82.3228,0.8031,-0.7946,-0.1089,153.5647,1.0226
4173,1199.7452,0,50.8611,-72.9434,0.9366,-0.8936,-0.276,159.6796,1.0226
4174,1201.4726,0,50.8611,-72.0242,0.9067,-0.8596,-0.2823,165.7972,1.0226
4175,1209.5544,0,50.8611,-59.593,0.8656,-0.7454,-0.436,171.8965,1.0226
4176,1210.1979,0,50.8611,-82.5662,0.9418,-0.9338,-0.1216,177.9992,1.0226
4177,1212.9347,0,50.8611,-81.4709,0.863,-0.8534,-0.1279,184.1011,1.0226
4178,1231.0586,0,50.8611,-63.1783,0.8282,-0.7391,-0.3733,190.203,1.0226
4179,1231.3923,0,50.8611,-64.4596,0.9993,-0.8998,-0.4297,196.3179,1.0226
4180,1240.0793,0,50.8611,-70.6533,1.1561,-1.091,-0.3796,202.4208,1.0226
4181,1250.7677,0,50.8611,-75.6368,1.1237,-1.0882,-0.2788,208.9297,1.0226
4182,1268.4711,0,50.8611,-67.7864,0.9918,-0.9185,-0.3733,215.0297,1.0137
4183,1278.7701,0,50.8611,-69.0729,1.1031,-1.0293,-0.3923,221.1352,1.0226
4184,1297.2786,0,50.8611,-61.0933,1.2988,-1.1346,-0.6278,227.2493,1.0226
4185,1315.952,0,50.8611,-69.0498,1.1586,-1.082,-0.4142,233.3512,1.0226
4186,1333.8113,0,50.8611,-71.1975,1.3062,-1.2364,-0.4205,239.4531,1.0226
4187,1344.8065,0,50.8611,-63.711,1.0416,-0.9338,-0.4614,245.568,1.0317
4188,1362.0684,0,50.8611,-62.746,1.186,-1.0543,-0.5432,251.6699,1.0226
4189,1369.1923,0,50.8611,-63.7265,1.2414,-1.1131,-0.5495,257.7884,1.0226
4190,1386.4112,0,50.8611,-69.0038,1.3252,-1.2364,-0.4741,263.8867,1.021
4191,1401.0808,0,50.8611,-62.6354,1.2707,-1.1284,-0.5841,269.9874,1.0137
4192,1409.5068,0,50.8611,-62.1,1.1475,-1.0141,-0.5368,276.0919,1.0226
4193,1420.0107,0,50.8611,-57.1745,1.2403,-1.0418,-0.6722,282.6017,1.0226
4194,1410.3892,0,50.8611,-53.0708,1.3287,-1.0605,-0.7977,288.7166,1.0226
4195,1426.6664,0,50.8611,-50.7226,1.3101,-1.0141,-0.8294,294.8184,1.0226
4196,1436.3191,0,50.8611,-55.1864,1.3104,-1.0757,-0.7476,300.9332,1.0226
4197,1432.0265,0,50.8611,-57.0479,1.1276,-0.9462,-0.6123,307.035,1.0226
4198,1442.8733,0,50.8611,-49.1132,1.3435,-1.0141,-0.8795,313.1246,1.0226
4199,1449.1111,0,50.8611,-46.4523,1.3055,-0.9462,-0.8985,319.2264,1.0226
4200,1446.2988,0,50.8611,-49.4216,1.2217,-0.9275,-0.7948,325.3282,1.0226
4201,1446.2988,0,50.8611,-52.2091,1.1173,-0.8811,-0.6848,331.4432,1.0226
4202,1444.7114,0,50.8611,-51.9739,1.1266,-0.8874,-0.694,337.5501,1.0226
4203,1449.2798,0,50.8611,-42.677,1.2313,-0.8347,-0.9048,343.6365,1.0226
4204,1445.8402,0,50.8611,-48.8044,1.3429,-1.0135,-0.8703,349.7626,1.0226
4205,1443.7886,0,50.8611,-40.2825,1.1861,-0.7669,-0.9048,356.2745,1.0243
4206,1437.2419,0,50.8611,-49.9333,1.1076,-0.8472,-0.7131,2.3751,1.0137
4207,1434.949,0,50.8611,-52.1685,1.5471,-1.2657,-0.804,8.477,1.0226
4208,1433.148,0,50.8611,-41.8858,1.1714,-0.7821,-0.8703,14.5788,1.0226
4209,1425.7695,0,50.8611,-43.5126,1.1451,-0.7883,-0.8294,20.6811,1.0226
4210,1412.78,0,50.8611,-38.3192,0.9975,-0.6186,-0.7822,26.7824,1.0226
4211,1417.3123,0,50.8611,-51.6159,1.1817,-0.9286,-0.724,32.8842,1.0226
4212,1410.1538,0,50.8611,-46.3339,0.9255,-0.6678,-0.6376,38.986,1.0226
4213,1402.1483,0,50.8611,-34.2908,0.8629,-0.4857,-0.7131,45.0878,1.0226
4214,1377.6612,0,50.8611,-35.8848,0.8067,-0.4732,-0.6532,51.1773,1.0226
4215,1375.562,0,50.8611,-42.9684,0.9307,-0.6339,-0.6814,57.2791,1.0226
4216,1361.0207,0,50.8611,-45.3329,0.9105,-0.6464,-0.6405,63.3809,1.0226
4217,1335.9548,0,50.8611,-24.7025,0.6308,-0.2634,-0.5714,69.5494,1.0226
4218,1330.8972,0,50.8611,-54.2196,0.7502,-0.6062,-0.4395,76.0066,1.0317
4219,1310.6686,0,50.8611,-45.4666,0.796,-0.566,-0.5587,82.1064,1.0137
4220,1295.4406,0,50.8611,-53.9975,0.8911,-0.7205,-0.5242,88.1978,1.0226
4221,1282.3517,0,50.8611,-56.8881,0.7182,-0.6,-0.3923,94.2873,1.0226
4222,1256.9804,0,50.8611,-50.6699,0.6219,-0.4795,-0.3951,100.3891,1.0226
4223,1247.4495,0,50.8611,-56.4569,0.7423,-0.6186,-0.4094,106.4935,1.0226
4224,1237.5589,0,50.8611,-55.2624,0.7379,-0.6062,-0.4205,112.5926,1.0226
4225,1229.2395,0,50.8611,-58.8986,0.9215,-0.7883,-0.4769,118.6944,1.0226
4226,1216.4792,0,50.8611,-62.3526,0.7299,-0.6464,-0.3387,124.7865,1.0226
4227,1210.1979,0,50.8611,-62.4452,0.6507,-0.5723,-0.3007,130.8884,1.0226
4228,1206.6899,0,50.8611,-66.1368,0.7514,-0.6865,-0.3042,136.9903,1.0226
4229,1204.3012,0,50.8611,-63.3935,0.8199,-0.7329,-0.3669,143.1528,1.0226
4230,1204.4568,0,50.8611,-67.858,0.8647,-0.8008,-0.326,149.5995,1.0226
4231,1202.2421,0,50.8611,-36.349,0.6577,-0.3686,-0.5143,155.6995,1.021
4232,1197.3804,0,50.8611,-76.5028,0.7733,-0.7516,-0.1815,161.7909,1.0226
4233,1205.7263,0,50.8611,-75.257,1.0165,-0.983,-0.2569,167.8948,1.0243
4234,1206.0464,0,50.8611,-58.6379,0.9579,-0.8133,-0.4988,174.0078,1.0226
4235,1214.8672,0,50.8611,-77.0732,0.9517,-0.9275,-0.2129,180.1228,1.0317
4236,1217.7932,0,50.8611,-82.0362,0.9709,-0.9615,-0.1343,186.2379,1.0226
4237,1218.9154,0,50.8611,-65.0468,0.9554,-0.8659,-0.4015,192.3424,1.0226
4238,1230.3948,0,50.8611,-74.3936,1.0339,-0.9954,-0.2788,198.4417,1.0226
4239,1247.0188,0,50.8611,-69.5914,0.9534,-0.8936,-0.3324,204.5436,1.0226
4240,1243.6408,0,50.8611,-71.876,1.2255,-1.1623,-0.3825,210.6455,1.0226
4241,1253.6892,0,50.8611,-72.1148,1.0851,-1.0328,-0.3324,216.735,1.0226
4242,1266.8918,0,50.8611,-70.3261,1.0708,-1.0079,-0.3606,223.2457,1.0226
4243,1285.7854,0,50.8611,-69.0968,1.0656,-0.9954,-0.3796,229.3476,1.0226
4244,1303.2109,0,50.8611,-67.718,1.1093,-1.0265,-0.4205,235.4626,1.0226
4245,1315.4011,0,50.8611,-71.5637,1.3099,-1.2426,-0.4142,241.5776,1.0226
4246,1334.5962,0,50.8611,-68.0354,1.2167,-1.1284,-0.4551,247.6795,1.0226
4247,1364.8811,0,50.8611,-60.977,1.2381,-1.082,-0.6012,253.7814,1.0226
4248,1367.9475,0,50.8611,-63.1206,1.2027,-1.0729,-0.5432,259.8734,1.0226
4249,1385.1517,0,50.8611,-67.131,1.243,-1.1436,-0.4804,265.9726,1.0226
4250,1396.5782,0,50.8611,-60.8833,1.3694,-1.1962,-0.6658,272.0876,1.0226
4251,1400.6475,0,50.8611,-59.8117,1.1736,-1.0141,-0.5904,278.2025,1.0226
4252,1404.315,0,50.8611,-60.7691,1.2085,-1.0543,-0.5904,284.3173,1.0226
4253,1424.4379,0,50.8611,-54.7478,1.333,-1.0882,-0.7695,290.4196,1.0226
4254,1426.6664,0,50.8611,-54.2628,1.3176,-1.0695,-0.7695,296.9421,1.0226
4255,1426.0424,0,50.8611,-55.9739,1.3872,-1.1498,-0.7758,303.0439,1.0226
4256,1428.219,0,50.8611,-56.4792,1.2168,-1.0141,-0.6722,309.1457,1.0226
4257,1436.9756,0,50.8611,-50.0718,1.2624,-0.9677,-0.8104,315.2475,1.0226
4258,1440.1858,0,50.8611,-53.2603,1.2501,-1.0016,-0.7476,321.3369,1.0226
4259,1443.7886,0,50.8611,-51.6866,1.3278,-1.0418,-0.823,327.4387,1.0226
4260,1449.2798,0,50.8611,-49.9333,1.1076,-0.8472,-0.7131,333.5537,1.0226
4261,1446.7593,0,50.8611,-48.576,1.1918,-0.8936,-0.7885,339.6555,1.0226
4262,1446.2988,0,50.8611,-45.2862,1.2693,-0.9026,-0.8921,345.7573,1.0226
4263,1438.3401,0,50.8611,-46.2657,1.3778,-0.9954,-0.952,351.8749,1.0317
4264,1441.2884,0,50.8611,-43.6237,1.1382,-0.7855,-0.823,357.9741,1.0226
4265,1432.0265,0,50.8611,-38.7772,1.1296,-0.7052,-0.8795,4.0759,1.0226
4266,1426.6664,0,50.8611,-49.9462,1.1601,-0.8868,-0.7257,10.5739,1.0137
4267,1432.9343,0,50.8611,-43.0946,1.2218,-0.8347,-0.8921,16.6753,1.0226
4268,1420.4546,0,50.8611,-40.7895,1.0416,-0.6803,-0.7885,22.7771,1.0226
4269,1426.6664,0,50.8611,-35.1288,0.991,-0.5694,-0.804,28.8789,1.0226
4270,1416.2698,0,50.8611,-38.9797,0.9537,-0.6,-0.7413,34.9807,1.0226
4271,1406.6868,0,50.8611,-43.176,0.9388,-0.6401,-0.6848,41.0825,1.0226
4272,1400.6475,0,50.8611,-39.6921,0.9428,-0.6,-0.7257,47.1843,1.0226
4273,1381.385,0,50.8611,-32.6119,0.8047,-0.4303,-0.675,53.2888,1.0226
4274,1376.1917,0,50.8611,-35.9351,0.8112,-0.4767,-0.6532,59.3861,1.021
4275,1362.2369,0,50.8611,-46.075,0.8507,-0.6124,-0.5904,65.4775,1.0226
4276,1356.9788,0,50.8611,-39.1913,0.8516,-0.5383,-0.6595,71.567,1.0226
4277,1322.4366,0,50.8611,-46.3272,0.745,-0.5383,-0.515,77.6819,1.0226
4278,1314.2523,0,50.8611,-46.5165,0.7801,-0.566,-0.5368,84.1917,1.0226
4279,1302.273,0,50.8611,-45.7615,0.8009,-0.5723,-0.5587,90.2794,1.005
4280,1287.7748,0,50.8611,-50.6342,0.6821,-0.5259,-0.4332,96.3707,1.0226
4281,1262.6948,0,50.8611,-52.9502,0.8455,-0.6741,-0.5086,102.4725,1.0226
4282,1254.8878,0,50.8611,-55.2117,0.6553,-0.5383,-0.3733,108.5743,1.0226
4283,1247.8639,0,50.8611,-64.8409,0.7477,-0.6741,-0.3168,114.6761,1.0226
4284,1232.4004,0,50.8611,-60.5299,0.6646,-0.5785,-0.326,120.7779,1.0226
4285,1225.2878,0,50.8611,-57.2327,0.7538,-0.6339,-0.4078,126.8796,1.0226
4286,1214.0538,0,50.8611,-60.9046,0.676,-0.5909,-0.326,132.9815,1.0226
4287,1215.5056,0,50.8611,-69.4879,0.7332,-0.6865,-0.2569,139.0711,1.0243
4288,1206.6899,0,50.8611,-67.7676,0.7715,-0.7142,-0.2915,145.1843,1.0137
4289,1199.4229,0,50.8611,-74.3694,0.7548,-0.7267,-0.2034,151.2757,1.021
4290,1201.9231,0,50.8611,-73.472,0.8172,-0.7821,-0.2287,157.7733,1.0226
4291,1203.0273,0,50.8611,-69.1426,0.7049,-0.6588,-0.2506,163.8733,1.0137
4292,1200.509,0,50.8611,-70.1397,0.8581,-0.807,-0.2915,169.9787,1.021
4293,1199.1017,0,50.8611,-83.0859,0.577,-0.5694,-0.0779,176.0813,1.0226
4294,1210.1979,0,50.8611,-69.1777,0.936,-0.8749,-0.3324,182.1833,1.0154
4295,1215.8291,0,50.8611,-78.0314,0.8729,-0.8534,-0.1815,188.2865,1.0226
4296,1218.5875,0,50.8611,-76.6106,0.9894,-0.9615,-0.2287,194.3884,1.0226
4297,1226.1036,0,50.8611,-72.8053,0.9073,-0.8659,-0.2696,200.4912,1.0226
4298,1227.7604,0,50.8611,-63.3302,0.9377,-0.8347,-0.4234,206.5983,1.0226
4299,1238.9149,0,50.8611,-74.1447,1.0988,-1.0571,-0.2978,212.695,1.0226
4300,1254.0373,0,50.8611,-71.4804,1.0272,-0.9739,-0.326,218.81,1.0226
4301,1271.118,0,50.8611,-69.1366,1.0489,-0.9801,-0.3733,224.9119,1.0226
4302,1285.4205,0,50.8611,-62.881,1.2258,-1.091,-0.5587,231.4219,1.0226
4303,1296.7548,0,50.8611,-64.3422,1.132,-1.0203,-0.4896,237.5266,1.0154
4304,1319.1838,0,50.8611,-67.4163,1.2393,-1.1436,-0.4769,243.6416,1.0243
4305,1337.7161,0,50.8611,-69.362,1.2264,-1.147,-0.4332,249.7545,1.0226
4306,1356.5749,0,50.8611,-64.0133,1.2107,-1.0882,-0.5305,255.8462,1.0243
4307,1362.4849,0,50.8611,-64.4687,1.2,-1.082,-0.5178,261.959,1.0226
4308,1372.8761,0,50.8611,-61.6142,1.36,-1.1962,-0.6468,268.0617,1.0243
4309,1385.9897,0,50.8611,-61.291,1.2417,-1.0882,-0.5967,274.1787,1.0317
4310,1386.8344,0,50.8611,-59.2945,1.3862,-1.19,-0.7096,280.2936,1.0334
4311,1388.9754,0,50.8611,-58.5136,1.3163,-1.1221,-0.6877,286.4072,1.0243
4312,1407.5657,0,50.8611,-61.9433,1.2579,-1.1097,-0.5904,292.5119,1.0226
4313,1409.9471,0,50.8611,-54.1327,1.3352,-1.082,-0.7822,298.6249,1.0243
4314,1414.7384,0,50.8611,-57.1451,1.3376,-1.1221,-0.7257,305.1477,1.0226
4315,1427.1175,0,50.8611,-53.12,1.2255,-0.9801,-0.7349,311.2496,1.0226
4316,1437.4286,0,50.8611,-52.3033,1.2582,-0.9954,-0.7695,317.3514,1.0226
4317,1436.3191,0,50.8611,-47.8248,1.176,-0.8721,-0.7885,319.196,0.0005
4318,1445.8402,0,50.8611,-52.1348,1.2846,-1.0141,-0.7885,319.196,0.0005
4319,1441.2884,0,50.8611,-53.1228,1.1673,-0.9338,-0.7004,319.196,0.0005
4320,1441.2884,0,50.8611,-55.0236,1.1397,-0.9338,-0.6532,319.196,0.0005
4321,1439.2592,0,50.8611,-52.6338,1.3197,-1.048,-0.8012,319.196,0.0005
4322,1438.3401,0,50.8611,-52.0878,1.2934,-1.0203,-0.7948,319.196,0.0005
4323,1442.4184,0,50.8611,-53.0428,1.3724,-1.0972,-0.823,319.196,0.0005
4324,1445.8402,0,50.8611,-52.8815,1.1711,-0.9338,-0.7067,319.196,0.0005
4325,1443.7886,0,50.8611,-48.6776,1.2891,-0.9677,-0.8513,319.196,0.0005
4326,1434.949,0,50.8611,-54.7275,1.2837,-1.048,-0.7413,319.196,0.0005
